name,review-count,cuisines,cost for 2,timings,rating
The Pie Guy,6 reviews,"Bakery, Desserts",₹450,11 AM to 11 PM (Mon-Sun),3.3
Brothers' Bakery,11 reviews,"Fast Food, Bakery",₹200,5 PM to 11 PM,3.2
Aggarwal Sweet & Restaurant,5 reviews,"Desserts, Street Food",₹600,11 AM to 11 PM,2.7
Assam Tea Lounge - Kingdom of Dreams,11 reviews,"Tea, Beverages",₹600,11:30 AM to 12 Midnight,3.2
Papa Pizza,12 reviews,"Pizza, Fast Food",₹200,10 AM to 11 PM,3.2
Apsara Bakers,18 reviews,"Bakery, Fast Food",₹350,5 PM to 10 PM,3.1
The Owlet,12 reviews,"Mughlai, North Indian",₹200,8 AM to 10:30 PM,3.3
Kaybabz & Grills By Kay's Barbecue,9 reviews,"North Indian, Mughlai",₹250,7 AM to 11 PM,3.3
Chawla Bakers,9 reviews,"Bakery, Street Food",₹400,1 PM to 11 PM,2.8
Everest Momos & Chinese Fast Food,16 reviews,Chinese,₹250,11:30 AM to 10:30 PM,3.1
Gopal Di Kulfi,10 reviews,Ice Cream,₹400,8 AM to 10:30 PM,2.9
Mahalaxmi Mishthan Bhandar,9 reviews,"Mithai, Street Food",₹750,11 AM to 12 Midnight,2.8
Anand Ji Restaurant,10 reviews,"Chinese, North Indian, Street Food","₹1,200",8 AM to 10 PM,3.2
Mahalaxmi Mishthan Bhandar,9 reviews,"Mithai, Street Food",₹300,11 AM to 1 AM,3.0
Anand Ji Restaurant,12 reviews,"Chinese, North Indian, Street Food",₹600,12 Noon to 12 Midnight,2.8
Ingredients,6 reviews,North Indian,"₹1,400",11 AM to 11 PM,3.5
Copper Restro Bar,8 reviews,"North Indian, Chinese, Continental",₹400,3 PM to 11 PM,3.1
China Gate Fast Food,10 reviews,"Chinese, Fast Food",₹400,"7 PM to 11 PM (Mon-Sat),Closed (Sun)",3.2
Gulshan,16 reviews,North Indian,₹150,11 AM to 11 PM,3.3
Citrus Cafe - Lemon Tree Premier,12 reviews,Cafe,₹500,"12:30 PM to 3 PM, 7:30 PM to 11:30 PM",3.2
Grover Dhaba,9 reviews,North Indian,₹600,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",2.8
Kanwarji's,11 reviews,"Street Food, Chinese, North Indian, Mithai",₹200,11 AM to 11 PM,3.3
Maddi Sweet Centre,8 reviews,"Mithai, Street Food",₹400,11 AM to 11 PM,3.2
MKS Master Chef Rasoi,11 reviews,"North Indian, Chinese, Fast Food",₹500,7 AM to 11 PM,2.8
Mughal Chic Inn,11 reviews,"Mughlai, North Indian",₹350,12 Noon to 11 PM,2.8
Shamji Sweets,15 reviews,Mithai,₹400,9 AM to 9 PM,3.0
Zaika,14 reviews,"North Indian, Chinese",₹200,"10:30 AM to 3:30 PM, 6 PM to 11 PM",2.8
Penta Cafe,11 reviews,"Fast Food, Italian, Chinese",₹350,11:30 AM to 11 PM,3.0
New Indian & Chinese Corner,6 reviews,"North Indian, Chinese",₹600,8 AM to 10 PM,3.2
Water Side - Food Court,11 reviews,"South Indian, North Indian, Chinese",₹400,"1 PM to 3 PM, 6:30 PM to 11 PM (Mon, Wed-Sun), Tue Closed",3.1
Rabi Snacks Corner,5 reviews,Fast Food,₹400,6 PM to 1 AM,3.3
Colours of Biryani,18 reviews,"Mughlai, Biryani",₹800,"12:30 PM to 4:30 PM, 7:30 PM to 10:30 PM",3.3
The Spice Art,7 reviews,"North Indian, Chinese",₹500,10 AM to 10 PM,3.2
Metro Fast Food,14 reviews,"Chinese, Fast Food",₹600,11 AM to 6 PM,3.4
Bengali By Nature,6 reviews,"Fast Food, Chinese, Bengali","₹2,000",11 AM to 11 PM,3.0
Khyen Chyen,1 Review,Kashmiri,₹700,11 AM to 11 PM,2.6
Al- Sheikh,10 reviews,"Afghani, Mughlai, Chinese",₹200,12 Noon to 9:30 PM,2.9
Karry In Kitchen,8 reviews,"North Indian, Chinese, Street Food",₹300,11 AM to 11 PM,3.4
The Bar - Trident Gurgaon,17 reviews,Finger Food,₹600,11 AM to 8:30 PM,2.9
27 Degrees Kitchen,8 reviews,Mughlai,₹400,11 AM to 11 PM,3.0
Choudhary Sweets,10 reviews,"Mithai, Street Food",₹400,9 AM to 10:30 PM,3.2
Hum Sabki Rasoi,14 reviews,North Indian,"₹1,000",9 AM to 9 PM,3.2
Kebabrees,11 reviews,"North Indian, Chinese",₹400,9 AM to 10:30 PM,3.3
Himalaya Dhaba,11 reviews,North Indian,"₹1,000",2 PM to 12 Midnight,2.8
Four Season,8 reviews,"North Indian, Chinese","₹1,200",10 AM to 10 PM,2.8
Captain Bill$ Deliverz,6 reviews,"North Indian, Chinese, Fast Food",₹600,5 PM to 10 PM,3.2
China Town,11 reviews,Chinese,₹500,10 AM to 10 PM,2.9
Cakewalk - Park Plaza,8 reviews,Desserts,₹400,10 AM to 10 PM,3.3
Hong Kong,14 reviews,"Chinese, Thai, North Indian",₹350,11 AM to 11 PM,3.1
Baadshahi,10 reviews,Mughlai,₹700,10 AM to 10 PM,3.1
Makhan Bhog Sweets and Restaurant,8 reviews,"South Indian, North Indian, Chinese, Street Food",₹300,6 PM to 11 PM,3.1
Say Cheese!,11 reviews,"Italian, Fast Food",₹400,"7 PM to 4 AM (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",3.4
Madras Cafe,4 reviews,"South Indian, Chinese",₹700,"12 Noon to 11 PM (Mon, Wed-Sun), Tue Closed",3.0
Chination,13 reviews,Chinese,₹150,11 AM to 11 PM,3.4
Aahar Restaurant,8 reviews,North Indian,₹900,9 AM to 6:30 PM,2.6
Green Chick Chop,5 reviews,"Raw Meats, Fast Food","₹1,000",11 AM to 11 PM,2.6
Country Curries,8 reviews,"North Indian, Bengali",₹600,7 AM to 10 PM,3.3
Zaiqa Kathi Roll & Momos,14 reviews,Street Food,₹250,"11 AM to 4 PM, 7:30 PM to 11 PM",3.2
Barry Fiesto,7 reviews,"North Indian, Chinese",₹250,11:30 AM to 10:45 PM,2.7
Le Fairway Restaurant & Bar,14 reviews,"North Indian, Continental",₹200,6 AM to 10 PM,3.3
BSR Sip O Bite,11 reviews,"North Indian, Chinese",₹600,9 AM to 11 PM,3.1
Kant Khana Khazana,6 reviews,North Indian,₹400,"11 AM to 10 PM (Mon-Sat), Sun Closed",3.5
South Indian Cafe,7 reviews,South Indian,₹150,10 AM to 10 PM,3.2
Taneja Bakery,4 reviews,Bakery,₹350,11 AM to 11 PM,3.3
Swad Lajawab,19 reviews,"North Indian, Chinese",₹150,11:30 AM to 11:30 PM,3.0
Veg Rasoi,8 reviews,"North Indian, Chinese","₹2,500",1 PM to 11 PM,2.8
Gohana Famous Jalebi,5 reviews,Mithai,"₹1,100",8:30 AM to 6:30 PM,2.8
Chinese By Nature,9 reviews,Chinese,₹600,"10 AM to 4 PM, 6 PM to 10:30 PM (Mon, Wed-Sun), Tue Closed",2.6
Shree Ram Sweet Centre,9 reviews,"Mithai, Street Food",₹100,11 AM to 12 Midnight,3.2
Quoin - Novotel New Delhi Aerocity,7 reviews,Finger Food,₹350,10 AM to 11 PM,3.3
Picasso Roof Top,14 reviews,"Continental, European, North Indian",₹250,10 AM to 11 PM,3.1
Uma Dhaba,10 reviews,"North Indian, Chinese","₹3,000","1 PM to 11 PM (Tue-Sun), Mon Closed",3.1
Raja Chat Corner,9 reviews,Street Food,₹600,12 Noon to 12 Midnight,3.3
MyLoveBiryani.Com,11 reviews,"North Indian, Biryani",₹600,9 AM to 8 PM,3.2
Dilli Treat,6 reviews,"North Indian, South Indian, Chinese",₹450,12 Noon to 11 PM,2.9
Tapas - Jaypee Vasant Continental,7 reviews,Finger Food,"₹1,500","8 AM to 7 PM (Mon-Sat), Sun Closed",2.9
Chawla's Tandoori Junction,10 reviews,"North Indian, Chinese",₹500,6:30 AM to 11 PM,2.7
Green Hut,8 reviews,"North Indian, Chinese, Fast Food",₹400,"12 Noon to 10 PM (Mon-Thu, Sat-Sun), 12:30 PM to 10:30 PM (Fri)",3.3
Chinese Zaika,9 reviews,"Chinese, Fast Food",₹300,8 AM to 10 PM,3.2
Gardenia - Hotel Grenville,16 reviews,"North Indian, Continental, Chinese",₹500,11 AM to 11 PM,3.0
Punjab Heights,6 reviews,"North Indian, Chinese","₹1,500",9:30 AM to 9:30 PM,3.3
Rey's Oven,6 reviews,Bakery,₹650,9:30 AM to 11 PM,2.8
Preet's Food Point,6 reviews,"North Indian, Fast Food",₹400,7 PM to 11 PM,3.1
Gabbar Da Dhaba,8 reviews,"North Indian, Chinese, Mughlai",₹150,"12 Noon to 3 PM, 7:30 PM to 11:30 PM",3.1
Zing Gourmet Shop - The Metropolitan Hotel & Spa,8 reviews,"Desserts, Bakery",₹300,12 Noon to 10 PM,3.1
Punjabi Handi,7 reviews,"North Indian, Chinese",₹900,"1 PM to 11 PM (Tue-Sun), Mon Closed",3.4
Al Saad Foods,13 reviews,"Fast Food, Lebanese",₹600,"11 AM to 4 PM, 5 PM to 9 PM",3.2
Choti Hatti,1 Review,North Indian,₹600,12 Noon to 1 AM,2.8
Mr. Cake,10 reviews,"Desserts, Bakery",₹200,10 AM to 9 PM,3.1
Crazy River Food Court,8 reviews,"North Indian, Chinese, South Indian, Italian, Street Food, Continental",₹250,"12 Noon to 4 PM, 7 PM to 11 PM",3.0
Kabab Brigade,17 reviews,"North Indian, Mughlai",₹250,11 AM to 11 PM,3.1
Hansel's Crumb,5 reviews,"Fast Food, North Indian",₹700,"12 Noon to 11:30 PM (Mon, Wed-Sun), Tue Closed",3.2
Sticky Fingers,3 reviews,"Bakery, Fast Food",₹200,"12:30 PM to 3:30 PM, 6 PM to 12 Midnight",3.1
Dahiram,7 reviews,"North Indian, Chinese",₹200,10 AM to 11 PM,3.0
Exotic Cakes & Desserts,9 reviews,"Bakery, Desserts",₹500,4 PM to 11 PM,3.0
MPG Zaika Chillies,14 reviews,"North Indian, Chinese, Thai",₹350,11 AM to 10:30 PM,2.8
Joint Connection,8 reviews,"North Indian, Fast Food",₹150,9:30 AM to 10:30 PM,3.3
Om Bikaner,8 reviews,"Desserts, Street Food",₹100,11 AM to 11 PM,3.1
Fazzer,8 reviews,"Bakery, Fast Food",₹400,11 AM to 9 PM,2.7
Shammi Meat Wala,8 reviews,"North Indian, Mughlai",₹400,7 AM to 10 PM,3.4
Bon Bon Pastry Shop,14 reviews,"Bakery, Desserts, Fast Food",₹800,11 AM to 11 PM,3.3
Twins Brothers,3 reviews,Fast Food,₹600,"12 Noon to 4 PM, 6 PM to 12 Midnight",2.7
Rainbows,3 reviews,"Bakery, Fast Food",₹450,11:30 AM to 10 PM,2.7
Rainbows,3 reviews,"Bakery, Fast Food",₹500,11 AM to 11 PM,3.3
Fabula Restaurant,12 reviews,"North Indian, Chinese, Continental",₹500,8:30 AM to 10:30 PM,3.2
Eclairs,9 reviews,Bakery,₹200,"10 AM to 6 PM (Mon-Sat), Sun Closed",3.2
Standard Veg & Non Veg,12 reviews,"North Indian, Mughlai",₹150,11 AM to 11 PM,-
The Night Walkers,5 reviews,"North Indian, Chinese, Continental, Fast Food",₹350,9:30 AM to 9:30 PM,3.2
Foodie Punjab,5 reviews,"North Indian, Mughlai, Chinese",₹150,"11 AM to 3 PM, 7 PM to 11 PM",3.3
Miglani,11 reviews,"Bakery, Chinese, North Indian, South Indian",₹250,1 PM to 1 AM,3.3
Chhole Bhature Corner,8 reviews,North Indian,₹500,9 AM to 10 PM,2.7
Burger Treat,12 reviews,Fast Food,₹150,11 AM to 11 PM,2.7
Kanha Sweets,11 reviews,"Street Food, Desserts",₹350,"5 PM to 10:30 PM (Mon, Wed-Sun), Tuesday Closed",3.2
Shahi Naan Wala,4 reviews,North Indian,₹400,11 AM to 11 PM,3.2
Oregano India,12 reviews,"Chinese, Italian, Korean, Mexican",₹250,11 AM to 11 PM,3.3
The Singing Tree,7 reviews,Beverages,₹400,9 AM to 9 PM,3.3
Desi Street,14 reviews,"North Indian, South Indian, Chinese, Fast Food",₹700,"12 Noon to 11 PM (Mon, Wed-Sun), Tue Closed",3.3
Man-O-Salwa,9 reviews,"North Indian, Chinese",₹300,"12 Noon to 4 PM, 7 PM to 11 PM",2.8
Mix n Twist,3 reviews,Fast Food,₹600,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.2
Chocolate Dreams,12 reviews,"Bakery, Desserts",₹150,12 Noon to 11 PM,3.2
Sanjha Tandoor,6 reviews,"North Indian, Mughlai",₹500,12 Noon to 10 PM,3.2
The Anna,9 reviews,South Indian,₹700,10 AM to 10 PM (Mon-Sun),2.8
Swad Lajawab,9 reviews,"North Indian, Chinese",₹300,8 AM to 12 Midnight,2.5
South Indian Food,12 reviews,South Indian,₹300,11 AM to 10:30 PM,3.2
Mini's Royal Cafe,6 reviews,"North Indian, Chinese",₹850,12 Noon to 11 PM,2.9
53 China Street,9 reviews,Chinese,"₹1,450",11 AM to 11 PM,3.2
Namdhari's Icecream & Bakers,14 reviews,"Desserts, Bakery, Fast Food",₹100,10 AM to 9 PM (Mon-Sun),3.1
Sugar.dust,8 reviews,"Bakery, Desserts, Beverages",₹300,"12 Noon to 3:30 PM, 7:30 PM to 11:30 PM",3.1
Goa - Kingdom of Dreams,7 reviews,Goan,₹300,11 AM to 11:30 PM,2.9
China Pearl's - Spinns,7 reviews,"North Indian, Chinese, Mughlai",₹150,11 AM to 11 PM,3.1
Sai Krishna Sweets,16 reviews,"Street Food, Mithai",₹600,11 AM to 10 PM,3.3
New Green Chilli,23 reviews,"North Indian, South Indian, Fast Food",₹200,11 AM to 10 PM,3.0
Dilli Fresh,7 reviews,"Fast Food, Healthy Food","₹1,600",7 AM to 11 PM,3.2
Ramchander Bhalushahi Wale,17 reviews,Mithai,₹500,8 AM to 10 PM,3.2
FatPlates,9 reviews,North Indian,₹250,"11:30 AM to 3:30 PM, 7:30 PM to 11 PM",2.8
Yummi Kolkataa,7 reviews,Desserts,₹600,9:30 AM to 10:30 PM,3.3
Italiano,4 reviews,"Pizza, Italian","₹3,000",9:30 AM to 10:30 PM,2.8
Tantrum Coffee Bar,4 reviews,"Fast Food, Pizza, Cafe",₹350,12 Noon to 12 Midnight,3.3
Chai n More,7 reviews,"Beverages, Fast Food",₹800,8:30 AM to 9:30 PM,3.3
Khalsa Dhaba,8 reviews,North Indian,₹300,11:30 AM to 6:30 PM,3.0
Konomi - Trident Gurgaon,9 reviews,Japanese,"₹3,000",10 AM to 10 PM,2.8
Alvi's Food Spot,9 reviews,"North Indian, Mughlai","₹1,000","12 Noon to 4 PM, 7 PM to 11 PM",3.1
West Bengal (Tangra) - Kingdom of Dreams,10 reviews,Bengali,₹450,10:30 AM to 10:30 PM,3.1
Tihar Food Court,7 reviews,Fast Food,₹600,11 AM to 9 PM,2.8
Atrium Bar  & Lounge - The Suryaa New Delhi,7 reviews,Finger Food,₹650,11:30 AM to 11:30 PM,2.6
Rajpootana Kitchen,13 reviews,Asian,"₹1,500",8 AM to 5 PM,3.2
Gopalaa,10 reviews,"Chinese, North Indian",₹500,11 AM to 11 PM,3.3
Hangchuaa's Chinese Food Corner,5 reviews,Chinese,₹300,10 AM to 8 PM,3.3
Agni Delights,8 reviews,"North Indian, Chinese",₹400,12:30 PM to 12 Midnight,2.6
Yibe - Anya Hotel,9 reviews,"Spanish, Italian, Greek",₹150,1 PM to 11 PM,3.1
D ART of Flavour,13 reviews,"North Indian, Chinese",₹600,12 Noon to 11 PM,-
Khalsa Veg Corner,6 reviews,Fast Food,₹250,10:30 AM to 7:30 PM,3.1
Kathi's,10 reviews,Fast Food,₹300,11 AM to 11 PM,3.0
Captain's Burger & Vada Pav,15 reviews,Fast Food,₹450,9 AM to 10 PM,3.3
Paris Patisserie,13 reviews,"Bakery, Desserts",₹500,"11 AM to 11 PM (Mon-Sat),11 AM to 10 PM (Sun)",3.3
Nishtha,6 reviews,"Street Food, Chinese",₹800,11 AM to 9 PM,3.2
Aggarwal Sweets & Bakers,11 reviews,"Mithai, Street Food, North Indian, South Indian",₹600,"9:30 AM to 10 PM (Mon, Wed, Thu, Fri, Sat, Sun), 1 PM to 10 PM (Tue)",2.7
China Gate,14 reviews,Chinese,₹200,"12 Noon to 3 PM, 5:30 PM to 10:30 PM",3.2
Al Khalil,6 reviews,"Mughlai, North Indian",₹700,11 AM to 11 PM,3.2
Dancing Turkeys,9 reviews,"Healthy Food, Continental, Cafe, Raw Meats",₹250,11 AM to 11 PM,3.3
Bombay's Royal China,2 reviews,"Chinese, Fast Food",₹300,11:30 AM to 11:30 PM,3.2
Sanjay Bakers,11 reviews,"Bakery, Fast Food",₹300,9 AM to 10 PM,3.3
The Tuck Shop,11 reviews,Fast Food,₹500,11:30 AM to 10:30 PM,3.0
Fast Trax,10 reviews,Fast Food,₹400,12 Noon to 11 PM,2.8
Mr. Hunger,6 reviews,Fast Food,₹100,"10 AM to 11 PM (Mon-Fri), Sat & Sun Closed",3.2
Shri Balaji Dhaba,15 reviews,North Indian,₹100,10:30 AM to 9:30 PM,-
Taste In Box,8 reviews,"North Indian, Chinese",₹150,"12 Noon to 4 PM, 7 PM to 11 PM",3.2
Shibiya Restaurant,6 reviews,North Indian,₹300,"7 AM to 3:30 PM, 7 PM to 11:30 PM",3.1
Mangle Di Kulfi,10 reviews,"Desserts, Ice Cream",₹400,12 Noon to 11 PM,2.7
Uncle Chicken,7 reviews,"Fast Food, Tibetan",₹350,11 AM to 10:30 PM,2.7
Gulshan Dhaba,11 reviews,North Indian,₹300,10:30 AM to 11 PM,3.3
Sachdeva Foods Food Court,5 reviews,Fast Food,₹250,12 Noon to 12 Midnight,3.1
Samrat,13 reviews,"Desserts, Bakery, Fast Food",₹700,"11:30 AM to 4 PM, 6 PM to 11 PM",3.4
Karan's Kitchen,5 reviews,"North Indian, Chinese",₹350,11 AM to 10 PM,3.1
G. K. Corner,10 reviews,North Indian,₹200,12 Noon to 11:30 PM,3.1
Vijay Restaurant,12 reviews,"North Indian, Mughlai",₹300,11 AM to 11 PM,2.9
Bawarchis,12 reviews,"Chinese, North Indian",₹450,"10 AM to 10 PM (Mon-Thu), 10 AM to 10:30 PM (Fri-Sun)",3.2
Rocknrollzz,13 reviews,"Fast Food, Biryani",₹600,11 AM to 11 PM (Mon-Sun),2.9
Khana Vaana,12 reviews,"North Indian, South Indian, Chinese",₹300,11 AM to 11 PM,3.3
Madan Cafe & Restaurant,8 reviews,"North Indian, Chinese, Fast Food",₹200,9 AM to 10:30 PM,3.1
Nalwa's Hotspot,10 reviews,"Chinese, North Indian",₹900,12 Noon to 11 PM,3.1
Rooftop,5 reviews,"North Indian, Chinese, Italian",₹500,12 Noon to 11 PM,3.1
Uncle G Amritsari Food Junction,8 reviews,"North Indian, Fast Food",₹200,11 AM to 11:30 PM,3.2
German Cakes & Cookies,9 reviews,"Bakery, Desserts",₹500,9 AM to 12 Midnight,2.9
Hotel Palazzo di Lara Restaurant,9 reviews,"North Indian, Chinese",₹400,10 AM to 10 PM,3.2
Sandy's Punjabi Rasoi,5 reviews,"North Indian, Mughlai, Chinese",₹700,"12 Noon to 4 PM, 6:30 PM to 10:30 PM",2.7
Chatore,10 reviews,Street Food,₹100,5 PM to 10 PM,2.8
The King Food,11 reviews,Fast Food,₹300,11 AM to 11 PM,3.1
PVR Gourmet Popcorn,7 reviews,Fast Food,₹300,12 Noon to 12 Midnight,3.1
Everest Bakery Cafe,9 reviews,"Cafe, Fast Food, Asian, Italian",₹300,10 AM to 8 PM,3.2
Haryana Lassi,9 reviews,Street Food,₹400,11 AM to 11 PM,3.2
Pappu Ka Dhaba,6 reviews,North Indian,₹250,12 Noon to 11 PM,3.2
Radha's Kitchen,6 reviews,South Indian,₹200,11 AM to 11 PM,3.3
Radha's Kitchen,7 reviews,South Indian,₹400,12 Noon to 10 PM,3.2
Wah Bhai Wah,6 reviews,North Indian,₹300,10:30 AM to 11 PM,3.2
Cakes 'N' Bakes,9 reviews,"Bakery, Fast Food",₹300,4 PM to 10:30 PM,3.2
Tea & Me,8 reviews,Cafe,₹500,"12 Noon to 4 PM, 6:30 PM to 10:30 PM",2.8
Floating Cakes,6 reviews,Bakery,₹100,7 AM to 10 PM,3.2
Hum Sabki Rasoi,14 reviews,North Indian,₹250,10 AM to 10 PM,3.3
China Town,8 reviews,Chinese,"₹1,500","12 Noon to 10 PM (Mon, Wed-Sun), Tuesday Closed",3.3
Mangaful Cafe,5 reviews,"Cafe, Japanese",₹500,11 AM to 11 PM,3.3
Jeeta Kulfi Walle,9 reviews,Ice Cream,"₹1,500",11 AM to 1 AM,2.7
Kulcha Guru,12 reviews,North Indian,₹500,12 Noon to 12 Midnight,3.3
Zenba - Vibe by The LaLiT Traveller,3 reviews,"North Indian, Chinese, Continental",₹800,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",3.2
Sweet Saga,3 reviews,"Bakery, Desserts",₹500,"11 AM to 4 PM, 7 PM to 11 PM",3.2
CLUB-4U,8 reviews,"Chinese, North Indian, Continental",₹150,12 Noon to 4 AM,3.3
Tandoori Haat,5 reviews,"North Indian, Chinese",₹650,11 AM to 12:30 AM,3.2
Asian Curry,12 reviews,"Thai, Chinese",₹400,7 AM to 11 PM,2.8
Glitterati Bake,12 reviews,Bakery,₹100,09:30 AM to 10:30 PM,2.7
Cookie Man,13 reviews,Bakery,₹250,12 Noon to 11 PM,3.1
Rawsome,6 reviews,"Healthy Food, Salad, Juices",₹600,5:30 PM to 11 PM,3.0
Subway,8 reviews,Healthy Food,"₹2,500",8 AM to 12 Noon,3.2
Hira Chaat Corner,11 reviews,Street Food,"₹1,000",11 AM to 3 AM,3.1
Cafe Fifty Five,16 reviews,Fast Food,₹600,7:30 PM to 4 AM,3.4
Kharoli - The Assamese Kitchen,7 reviews,Assamese,₹500,12 Noon to 10 PM,3.0
Gung The Palace,8 reviews,Korean,₹300,11 AM to 10 PM,3.2
Cafe O'Lait - Hilton Garden Inn,7 reviews,Cafe,₹900,10 AM to 10 PM,3.0
Smokey Grill,8 reviews,"Chinese, North Indian",₹300,12 Noon to 12 Midnight,3.2
Koyla Kebab,8 reviews,"North Indian, Mughlai",₹400,8:30 AM to 8:30 PM,3.4
Mother Sweets,3 reviews,Mithai,₹200,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 2 AM (Fri-Sat)",3.2
New Nizam's Kababs & Biryanis,7 reviews,"Mughlai, Lebanese",₹500,11 AM to 12 Midnight,3.2
Fusion Dosa Cafe,7 reviews,"South Indian, Fast Food","₹1,000",11 AM to 10:30 PM,3.3
Snack Shack,11 reviews,Chinese,₹600,7 PM to 12 Midnight,3.1
Plums The Bakery,9 reviews,"Bakery, Fast Food",₹250,12 Noon to 11 PM,3.0
Handi Masala Restaurant,6 reviews,"North Indian, Chinese, Mughlai",₹300,8 AM to 5 PM,3.2
Fortune Deli -  Fortune Inn Grazia,7 reviews,"Fast Food, Bakery, Desserts","₹1,800",11 AM to 11 PM,3.1
Satvik Rasoi,17 reviews,North Indian,₹550,12 Noon to 11 PM,3.1
Taste Drive,7 reviews,Fast Food,"₹1,000","12:30 PM to 4:30 PM, 7 PM to 11 PM",3.2
Chinese Hut,12 reviews,Chinese,₹500,"11 AM to 3:30 PM, 6 PM to 10:30 PM",3.3
Timeless Club & Lounge,9 reviews,"North Indian, Chinese, Italian",₹500,10 AM to 9:30 PM,3.4
Sarpal Restaurant,6 reviews,"North Indian, Mughlai","₹1,000",11 AM to 11 PM,2.8
Indulge - The Grand New Delhi,4 reviews,"Desserts, Bakery",₹400,12 Noon to 10 PM,2.5
Blue Heights Restro Bar,15 reviews,"North Indian, Mughlai, Chinese",₹200,12 Noon to 10:30 PM,2.8
Shakeef Food,13 reviews,"North Indian, Mughlai",₹150,12 Noon to 11:30 PM,2.8
Hang Out,5 reviews,Fast Food,₹300,24 Hours,3.1
Chulha,6 reviews,North Indian,₹350,"12 Noon to 4 PM, 7 PM to 11 PM",2.8
Icy Orchards,10 reviews,"Ice Cream, Desserts",₹500,"12 Noon to 11 PM (Mon, Wed-Sun), Tue Closed",3.1
Madras Cafe,11 reviews,South Indian,₹200,11 AM to 11 PM,3.1
Sweet Pepper,11 reviews,Fast Food,₹300,10 AM to 10 PM,2.9
Tandoori Fire Corner,11 reviews,"North Indian, Chinese",₹450,11 AM to 10:30 PM,3.2
Olive Kitchen,7 reviews,"North Indian, Chinese",₹100,10:30 AM to 10:30 PM,3.2
Gulshan Dhaba,9 reviews,North Indian,₹800,10 AM to 11 PM,3.2
Dosa Corner,4 reviews,South Indian,₹550,11 AM to 11 PM,3.2
Angna Veg Restaurant,10 reviews,"North Indian, Chinese",₹800,7 AM to 9:30 PM,2.9
Frankie's Rolls,8 reviews,Fast Food,₹350,10 AM to 11 PM,3.4
Sigdi - The Indian Restaurant,13 reviews,North Indian,₹400,8 AM to 9 PM,3.2
De Royale Food's,10 reviews,"North Indian, Chinese",₹500,"11:30 AM to 11:30 PM (Mon, Wed-Sun), Tue Closed",2.7
Mahak's Bliss Bakery,9 reviews,"Bakery, Desserts",₹550,"12 Noon to 4:30 PM, 5 PM to 11 PM",3.2
Bimbos,10 reviews,"Chinese, Fast Food",₹900,9 AM to 9 PM,2.6
Lovely Veg Chaap & Food,10 reviews,North Indian,₹150,10 AM to 10 PM,3.0
Hostess,8 reviews,Chinese,₹200,24 Hours,3.0
Yumm Biryani,5 reviews,"Biryani, Mughlai",₹100,"12 Noon to 10 PM (Mon, Wed-Sun), Tue Closed",3.2
Sip n Bite,8 reviews,"North Indian, Chinese, Continental",₹200,8 AM to 10 PM,3.0
Mithlesh Ande Wala,7 reviews,Street Food,₹200,"11:30 AM to 4 PM, 7 PM to 10:30 PM",3.1
FOOD 2 GO,14 reviews,"Chinese, North Indian",₹400,11 AM to 6:30 PM,3.0
New Raj Kachori Bhandar,12 reviews,Street Food,"₹1,700","10 AM to 11 PM (Mon-Sat), Sun Closed",3.3
Hog Dog,13 reviews,Fast Food,₹200,12 Noon to 11 PM,3.2
Van Chinese,6 reviews,"Chinese, Fast Food",₹500,8 AM to 8 PM,3.2
Chinese Fast Food Centre,12 reviews,Chinese,₹400,11 AM to 11 PM,3.0
Dee Choice Restaurant & Bar - Dee Marks Hotel & Resort,11 reviews,"North Indian, Chinese, Continental",₹500,11 AM to 11 PM,3.1
Thanco's Natural Ice Cream,12 reviews,Ice Cream,"₹1,500","1 PM to 4 PM, 7 PM to 11 PM",2.9
Nik's Kitchen,11 reviews,"North Indian, Chinese","₹1,400",11 AM to 11 PM,2.7
Shiv Restaurant,4 reviews,North Indian,₹300,24 Hours,3.0
Hyderabad House,5 reviews,Biryani,₹500,11 AM to 11 PM,2.7
The Bunk House,11 reviews,"Italian, Continental, North Indian",₹150,"11:30 AM to 4 PM, 7 PM to 11 PM (Mon, Wed-Sun), Tue Closed",2.8
Bites,4 reviews,"North Indian, Continental, Asian",₹300,8 AM to 8 PM,3.2
New South Indian Hut,7 reviews,South Indian,₹500,10:30 AM to 10:30 PM,3.1
Pyaareya Di Hatti,14 reviews,North Indian,₹700,11 AM to 11 PM,3.3
Yomo-Your Only Momo Outlet,6 reviews,Fast Food,₹300,11:30 AM to 11 PM,3.3
Winy's Flavoursome Kitchen,9 reviews,Healthy Food,₹200,10 AM to 11 PM,2.8
Forked,8 reviews,Chinese,₹250,10 AM to 9 PM,3.2
DELI2NITE,6 reviews,"North Indian, Fast Food, Chinese",₹200,"10 AM to 7 PM (Mon-Sat),Closed (Sun)",3.3
Lachik - The Food Fort,9 reviews,"Chinese, North Indian",₹250,9:30 AM to 10 PM,3.2
Mathela Chinese Food,9 reviews,"Fast Food, Chinese",₹250,10:30 AM to 10:30 PM,3.0
KTS,7 reviews,Fast Food,"₹1,400",12 Noon to 1 AM,3.2
