name,review-count,cuisines,cost for 2,timings,rating
Old Madras Baking Company,5 reviews,"Bakery, Desserts",₹300,12 Noon to 9 PM,2.5
Hajeeras Kitchen,22 reviews,"North Indian, Biryani, Chinese",₹550,7 AM to 11 PM (Mon-Sun),3.5
Yummy,23 reviews,"North Indian, Chinese",₹400,"10 AM to 4 PM, 7 PM to 10:30 PM",3.6
Arabian Feast,19 reviews,"Arabian, Chinese, North Indian",₹900,8 AM to 12 Midnight,2.7
Seena Vaana Chettinad Hotel,30 reviews,South Indian,₹600,06:30 AM to 10:30 PM,2.3
Velu Family Restaurant,29 reviews,"North Indian, South Indian, Chinese",₹400,"2:30 PM to 10:30 PM (Mon-Fri),2 PM to 11 PM (Sat-Sun)",2.6
Hotel Shree Mangalambiga,24 reviews,"South Indian, North Indian, Chinese",₹300,11:30 AM to 10:30 PM,3.5
Divine Restaurant,16 reviews,"North Indian, Chinese, Continental",₹950,11 AM to 12 Midnight,3.4
Apoorva Veg Restaurant,26 reviews,"South Indian, North Indian",₹350,"11:30 AM to 3 PM, 6:30 PM to 11 PM",2.9
Kwality Confectioners,19 reviews,"Bakery, Ice Cream, Desserts",₹350,8 AM to 8 PM,3.3
New Loyola Fast Foods,22 reviews,"Chinese, Biryani",₹250,12 Noon to 11 PM,3.5
Entremets,14 reviews,"Bakery, Desserts",₹500,4 PM to 12 Midnight,3.9
Seena Bhai Chat & Juice Centre,21 reviews,"Street Food, Juices",₹200,10 AM to 10 PM,2.7
Royal Biriyani,24 reviews,"Biryani, Chinese, Arabian",₹300,12 Noon to 12 Midnight,3.6
Sri Paarvathi Bavan,22 reviews,South Indian,₹250,11 AM to 12 Midnight,3.4
Sri Paarvathi Bavan,22 reviews,South Indian,₹250,11 AM to 11 PM,3.6
Campus Restaurant,21 reviews,"Kerala, South Indian, Arabian, North Indian",₹450,7 PM to 11 PM,3.6
Passang's Tibetan Kitchen,20 reviews,Tibetan,₹400,7 AM to 11 PM,2.6
Hotel Sriraag,25 reviews,"Chinese, South Indian, Biryani",₹500,7 AM to 10:30 PM,3.4
BKR Grand Hotel,36 reviews,"South Indian, North Indian",₹500,7 AM to 11:30 PM,3.3
Fanar Restaurant,22 reviews,"North Indian, Seafood, Chinese",₹400,6 AM to 10:45 PM,2.6
Data Udipi Hotel,25 reviews,"South Indian, North Indian",₹400,10 A.M. to 11:30 P.M.,-
Brownie Heaven,8 reviews,Desserts,₹350,"12 Noon to 4 PM, 6 PM to 11 PM",2.5
Hotel Marina Park,15 reviews,"North Indian, Chinese, Seafood",₹650,11 AM to 11:30 PM,2.8
Urban Lounge,31 reviews,Finger Food,"₹1,500",9 AM to 9 PM,3.4
Vaappa's Restaurant,19 reviews,"Biryani, North Indian, South Indian",₹500,"7 PM to 4 AM (Mon-Thu), 7 PM to 5 AM (Fri-Sun)",3.6
Pastry Maniaa,23 reviews,"Bakery, Desserts",₹250,10:30 AM to 11 PM,3.8
Kababish,18 reviews,"North Indian, Chinese",₹800,11 AM to 11 PM,3.5
Distil - Vivanta by Taj Connemara,21 reviews,Finger Food,"₹1,500",10 AM to 10 PM,3.5
Lava Cakes,18 reviews,"Bakery, Fast Food",₹250,"12 Noon to 3:30 PM, 6 PM to 11 PM",2.8
Ajwa Arabian Dines,23 reviews,"Arabian, North Indian, Chinese, South Indian",₹500,11 AM to 11:30 PM,3.6
Titoas Resto Bar,14 reviews,"South Indian, North Indian, Chinese, Biryani","₹1,500",11 AM to 11 PM,2.8
Arabian Delights,24 reviews,"Arabian, North Indian, Chinese",₹500,11 AM to 12 Midnight,3.3
Five Sen5es - The Westin Chennai Velachery,6 reviews,Chinese,"₹2,900",11:30 AM to 11 PM,3.5
Sukha Nivas,18 reviews,"South Indian, North Indian",₹350,11 AM to 11 PM,3.6
Hotel Raaj Bhaavan,15 reviews,"South Indian, North Indian, Fast Food",₹400,11 AM to 11 PM,3.5
Madrasapattinam,1 Review,South Indian,₹700,11 AM to 11 PM,3.5
Vasanta Bhavan,27 reviews,"South Indian, Chinese, Street Food, North Indian",₹450,11:30 AM to 11:30 PM,2.6
Ozaann,10 reviews,"Chinese, North Indian, Arabian","₹1,000",11 AM to 11 PM,3.4
Arasan Chettinadu Restaurant,19 reviews,"Chettinad, North Indian, Chinese, South Indian",₹400,3:39 AM to 9 PM,3.3
Angaara City,25 reviews,"North Indian, Italian, Continental","₹1,100",11 AM to 11 PM,3.4
Chai'ce,29 reviews,"Fast Food, Beverages",₹200,"11:30 AM to 4 PM, 7 PM to 11 PM",3.5
Spiizee Madras,20 reviews,"Chinese, North Indian",₹550,11:30 AM to 10:30 PM,2.8
Bon Chocolate,16 reviews,Bakery,₹350,8 AM to 9 PM,3.4
Konaar's Biryani,26 reviews,"Chinese, North Indian, Biryani",₹450,11 AM to 12 Midnight,3.4
Naivedya,25 reviews,"North Indian, Street Food",₹350,"11:30 AM to 3:30 PM, 6:30 PM to 11:30 PM",3.5
Kebab Street,16 reviews,"Mughlai, North Indian",₹550,"11 AM to 8 PM (Mon-Sat), Sun Closed",3.7
Hyderabad Mughal Biriyani,22 reviews,"Mughlai, Chinese, North Indian",₹400,7 AM to 12 Midnight,3.5
Kooraikadai Biryani Centre,19 reviews,Biryani,₹250,10 AM to 11 PM,3.5
Madera - The Raintree,18 reviews,Finger Food,"₹2,000",12:30 PM to 10:30 PM,2.6
Goli Vada Pav No. 1,27 reviews,Street Food,₹150,6 AM to 12 Midnight,3.8
Royal Biriyani,23 reviews,"Biryani, Arabian, North Indian, Chinese",₹550,11 AM to 11 PM,2.4
New Grand Thalapakkattu,13 reviews,"South Indian, North Indian, Chinese",₹450,10 AM to 8 PM,3.4
Shankar Chat Bhandar,28 reviews,Street Food,₹200,10 AM to 11 PM,3.6
Amadora Gourmet Ice Cream & Sorbet,6 reviews,"Ice Cream, Desserts",₹500,11 AM to 11 PM,3.7
Rasoee,20 reviews,"North Indian, Street Food, Chinese, Fast Food",₹250,05:30 AM to 11:30 PM,3.2
Salem Thattu Vadai Kadai,16 reviews,"Street Food, Fast Food",₹200,7 AM to 10:30 PM,3.4
Little Hut,20 reviews,"North Indian, Chinese, Fast Food",₹300,11 AM to 12 Midnight,3.7
Ayyanar Restaurant,21 reviews,"Chettinad, North Indian, Chinese",₹600,12 Noon to 11 PM,2.8
Hotel Arasu Chettinad,19 reviews,"North Indian, Biryani, Chinese",₹500,11:30 AM to 3:30 PM (Mon-Sun),3.5
Namaste Restaurant And German Bakery,22 reviews,"German, Nepalese",₹600,9 AM to 7 PM,3.4
Vintage Bank - Hilton,15 reviews,"Continental, Mexican, Mediterranean, American, Pizza, North Indian, European, Finger Food","₹2,800",6 AM to 11 PM,3.5
Kebab@ Lake Street,26 reviews,"North Indian, Chinese, Mughlai",₹400,24 Hours,3.6
Paul Street Coffee,22 reviews,Beverages,₹150,8 AM to 11 PM,2.8
Hotel Metro Sagar,25 reviews,"South Indian, North Indian, Chinese",₹500,"10 AM to 8 PM (Mon-Sat), Sun Closed",3.4
Vapor Lounge,46 reviews,American,₹400,7 AM to 2 AM,3.7
Taste of Kolkata,23 reviews,"Bengali, North Indian, Chinese",₹300,7 AM to 10:30 PM,3.7
Hotel Zum Zum,24 reviews,"North Indian, South Indian, Chettinad",₹450,"7 AM to 3:30 PM, 4 PM to 7 PM, 7 PM to 11 PM",2.5
LV 1 Hookah Lounge,22 reviews,"Cafe, Chinese, Arabian",₹500,11 AM to 11 PM,3.1
Mad Batter,21 reviews,"Bakery, Desserts",₹500,9 AM to 9 PM,3.5
Ice Cream Works,5 reviews,Ice Cream,₹200,9 AM to 9 PM,3.3
Delight Pizza,10 reviews,"Italian, Biryani",₹500,11 AM to 11 PM,3.3
Sri Motel Highway Jains,25 reviews,"South Indian, North Indian, Chinese",₹500,"11 AM to 11 PM (Mon-Sat),Closed (Sun)",3.4
Doveton Cafe,25 reviews,"South Indian, North Indian",₹300,12 Noon to 10:30 PM,3.2
Food @ Finger,19 reviews,"North Indian, Chinese",₹500,6 AM to 11 PM,3.4
TN22 Biryani,20 reviews,"Arabian, North Indian",₹600,8 AM to 10 PM,2.7
Madrasi Biryani,18 reviews,Biryani,₹250,11 AM to 10:30 PM,3.6
Fill Belly - Hyderabadi Biriyani,20 reviews,Biryani,₹800,10 AM to 9 PM (Mon-Sun),3.4
Mamiyar Tiffin Centre,9 reviews,South Indian,₹300,11 AM to 11 PM,3.4
Flavours - V7 Hotel,7 reviews,"North Indian, South Indian, Chinese, Asian, Biryani, Continental, Desserts, Finger Food","₹1,600",7 AM to 11 PM,3.4
Kasivinayaga Mess,26 reviews,South Indian,₹150,11 AM to 2 AM,2.9
La aSSorts,17 reviews,Bakery,₹400,11 AM to 1:30 AM,3.9
Hotel Sudha Inn,29 reviews,"South Indian, Chinese, North Indian",₹450,"10:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.3
Hotel Raaj Bhaavan,19 reviews,"South Indian, North Indian, Fast Food",₹400,"Mon-Wed, Fri-Sun (12 Noon to 11 PM), Thu (Closed)",3.3
The Golden Palate,10 reviews,North Indian,₹800,11 AM to 11 PM,2.6
Malabar Biriyani Center,16 reviews,"Kerala, Chinese, North Indian, Biryani",₹400,10 AM to 10 PM,2.7
Chubby Cheesecakes,6 reviews,"Desserts, Bakery",₹200,10:30 AM to 10:30 PM,3.2
Bakeville,22 reviews,"Bakery, Desserts",₹450,11:30 AM to 11 PM,2.4
Hotel Crescent,11 reviews,"North Indian, South Indian, Andhra, Biryani, Chinese",₹300,10 AM to 11 PM,3.4
California Burrito,13 reviews,"Mexican, Fast Food",₹900,10 AM to 10 PM,3.5
Ali's Restaurants,8 reviews,"North Indian, Arabian, Mediterranean",₹350,11 AM to 11 PM,3.5
Sri Krishna Bhavan,21 reviews,South Indian,₹150,8 AM to 11 PM,3.0
Prima's,19 reviews,Bakery,₹400,10 AM to 10 PM,2.4
Rain Forest Takeaway,12 reviews,"North Indian, Chinese, Continental",₹300,8 AM to 11 PM,2.6
Archoo's,11 reviews,Bakery,₹750,24 Hours,2.6
Behrouz Biryani,7 reviews,"Mughlai, Biryani",₹200,3 PM to 12 Midnight,3.5
National Bhavan,26 reviews,South Indian,₹600,5:30 PM to 12 Midnight,3.2
The Chennai Dhaba,19 reviews,"North Indian, Chinese",₹300,11 AM to 11 PM,3.6
Juice Pump,13 reviews,"Juices, Beverages, Fast Food",₹650,11 AM to 11:30 PM,3.3
Virundali,11 reviews,"Chettinad, South Indian, North Indian","₹1,600",10 AM to 11 PM,3.3
Elevate,17 reviews,Finger Food,₹600,11 AM to 11 PM,2.7
TN22 Biryani,18 reviews,"Arabian, North Indian, Chinese, Juices, Desserts, Biryani",₹500,6 AM to 10:30 PM,3.3
Taar Kana Kebab & Tandoor,22 reviews,"Seafood, North Indian, Mughlai, Chinese",₹500,11 AM to 11 PM,3.3
China Wall,27 reviews,"Chinese, Thai",₹200,"11 AM to 4 PM, 6 PM to 11 PM",3.3
Kolkata Mithai,20 reviews,"Desserts, Street Food",₹300,12 Noon to 11 PM,3.5
Kalyana Biriyani,19 reviews,Biryani,₹200,6 PM to 11:45 PM,3.4
Le Chocolatier,10 reviews,"Ice Cream, Desserts",₹500,11 AM to 12 Midnight,3.3
Quiznos,22 reviews,"American, Fast Food",₹600,"11:30 AM to 3 PM, 7 PM to 10:15 PM",3.5
Hotel Ruchi,24 reviews,"Chettinad, South Indian, North Indian, Biryani, Chinese",₹300,"11 AM to 4 PM, 7 PM to 11:30 PM",2.6
Palimar,29 reviews,"South Indian, North Indian",₹300,11 AM to 11 PM,3.4
Under The Tree Cafe,20 reviews,"North Indian, South Indian, Chinese, Fast Food",₹350,"11 AM to 10:30 PM (Mon-Thu), 11 AM to 11 PM (Fri-Sun)",2.8
Sweet Sin Bakery,16 reviews,Bakery,"₹1,700","11 AM to 3:30 PM, 7 PM to 11 PM",3.1
Citrus Cafe - Lemon Tree Shimona,12 reviews,"Continental, North Indian, European, American",₹800,10:30 AM to 10:30 PM,3.4
The Pinnacle,24 reviews,North Indian,"₹2,000","11:30 AM to 4 PM, 6:30 PM to 11 PM",3.2
SLounge - Lemon Tree,19 reviews,Finger Food,₹300,11 AM to 11 PM,3.6
Little Hut,24 reviews,"North Indian, Chinese, Fast Food",₹800,12 Noon to 11 PM,3.5
Grand Thai,18 reviews,Thai,₹400,10 AM to 10 PM,3.1
Budget Coffee,17 reviews,Cafe,₹500,6 AM to 10 PM,3.4
Top Roof Restaurant,14 reviews,"Arabian, North Indian, South Indian, Chinese",₹450,7 AM to 10 PM,2.8
Akshaya Bhavan,24 reviews,South Indian,₹600,11 AM to 11 PM,3.8
ID,18 reviews,South Indian,₹600,11 AM to 11 PM,3.5
Salem Mangalam,12 reviews,South Indian,₹500,7 AM to 11 PM,2.7
Fisherman's Fare Xpress,19 reviews,"Seafood, Chettinad","₹3,000",11 AM to 11 PM,3.6
On The Rocks - Crowne Plaza Chennai Adyar Park,12 reviews,"Continental, European",₹800,7 AM to 2:30 PM,3.7
Rendezvous - Quality Inn Sabari,24 reviews,"South Indian, Mughlai, North Indian, Continental",₹700,"8 AM to 3:30 PM, 5:30 PM to 11 PM",3.2
Pascah Multicuisine Restaurant,23 reviews,"North Indian, Mughlai, South Indian, Chinese",₹650,"6:30 AM to 8:30 AM, 11:30 AM to 1:30 PM, 7:30 PM to 10 PM",3.6
Arasappar,13 reviews,"North Indian, Chinese, Seafood, South Indian, Chettinad",₹600,10 AM to 10 PM,2.8
Havi Kitchen,12 reviews,"Chinese, North Indian, South Indian",₹320,11 AM to 11 PM,3.6
Pista House Haleem,27 reviews,"Hyderabadi, Biryani",₹200,"6:45 AM to 10:30 AM, 11 AM to 3:30 PM, 4:30 PM to 10:30 PM",3.5
Pabrai's Fresh and Naturelle Ice Creams,9 reviews,"Ice Cream, Desserts",₹400,7 AM to 11 PM,3.2
Oru Kizhakkan Thattukada,17 reviews,Kerala,₹250,11 AM to 11 PM,2.6
Basha Halwawala,15 reviews,Desserts,₹350,11 AM to 11:30 PM,3.4
Mughal Biriyani,20 reviews,"North Indian, Chinese, Biryani, Arabian",₹450,"11:30 AM to 3 PM, 6:30 PM to 10:30 PM",3.2
Chick 'O' Chick,11 reviews,"Biryani, Chinese",₹500,10 AM to 10 PM,2.8
Firdouse,24 reviews,"North Indian, Mughlai, Chinese, South Indian",₹650,11 AM to 11:30 PM,3.5
Al Shafin Multi Cuisine Restaurant,22 reviews,"Arabian, Chinese",₹500,10 AM to 10 PM,3.1
FB Cake House,22 reviews,"North Indian, Chinese, South Indian, Biryani, Bakery",₹200,8 AM to 10 PM,2.9
Hotel Krishna Prasad,24 reviews,South Indian,₹300,"11:30 AM to 3 PM, 6:30 PM to 11 PM",3.3
Sathyam Vegetarian Restaurant,15 reviews,"Chinese, North Indian, South Indian",₹600,4 PM to 10:30 PM,3.6
Neyyar,20 reviews,"Kerala, North Indian, Chinese",₹300,11 AM to 11 PM,3.5
Baskin Robbins,16 reviews,"Ice Cream, Desserts",₹200,9 AM to 7 PM,3.2
Kannadhasan Mess,21 reviews,South Indian,₹800,7 AM to 10 PM,2.5
Kitchen 21,10 reviews,North Indian,₹300,06:30 AM to 11 PM,3.4
Tanjore Restaurant,15 reviews,South Indian,₹700,"12 Noon to 3:30 PM, 7 PM to 11 PM",2.6
Chakraa,15 reviews,"South Indian, North Indian",₹350,11 AM to 1 AM,3.5
MC's Lunchbox,20 reviews,"Continental, South Indian",₹200,12 Noon to 11:30 PM,2.8
Cups and Teas,12 reviews,Cafe,₹200,11 AM to 11 PM,3.4
Cream Galley,13 reviews,"Ice Cream, Desserts",₹300,9 AM to 9 PM,2.6
Grand Nirvana,18 reviews,"South Indian, North Indian, Fast Food",₹330,"10 AM to 3:15 PM, 6 PM to 12 Midnight",2.7
Ganga Sweets,21 reviews,"South Indian, Street Food, Mithai","₹2,000",9 AM to 10:30 PM,3.6
The Westminster - Crowne Plaza Chennai Adyar Park,7 reviews,"Finger Food, North Indian",₹350,"11 AM to 10 PM (Mon-Sat), Sun Closed",3.5
Mughal Express,17 reviews,"North Indian, Mughlai",₹350,11 AM to 9:30 PM,3.6
Curry Empire,13 reviews,"Andhra, Chettinad",₹400,11 AM to 11 PM,3.8
Mellow Cafe,6 reviews,"Fast Food, Desserts",₹200,11:30 AM to 10 PM,3.4
Cupcake Express,15 reviews,Bakery,₹200,7 AM to 11 PM,3.1
Buy The Way - The Take Away Cafe,7 reviews,Fast Food,₹200,"Closed (Mon),9:30 AM to 10:30 PM (Tue, Thu, Fri, Sat), 9:30 AM to 10:35 PM (Wed),9:30 AM to 10:41 PM (Sun)",2.8
Sri Krishna Sweets,17 reviews,"Mithai, Street Food",₹400,7 AM to 11 PM,2.8
Hot Spice Kitchen,17 reviews,"North Indian, Chinese, South Indian",₹300,6 PM to 11 PM,2.7
WOSS - World of Sub's & Salad's,17 reviews,Fast Food,₹650,24 Hours,3.0
Hot Kitchen,21 reviews,"North Indian, Chinese",₹300,"11:30 AM to 3 PM, 6:30 PM to 11 PM",3.6
Re:store,10 reviews,"Healthy Food, Desserts",₹300,09:30 AM to 9:30 PM,3.5
Hotel Sai Krishna,26 reviews,"South Indian, North Indian, Chinese",₹600,"11 AM to 3 PM, 7 PM to 10 PM",2.7
Hotel Pandia's,18 reviews,"Chettinad, South Indian, North Indian, Chinese",₹600,10 AM to 11 PM,3.5
Regale Multicuisine Restaurant,21 reviews,"Chinese, Seafood, North Indian",₹200,9 AM to 9 PM,2.9
Big Sip,11 reviews,"Juices, Beverages",₹450,11 AM to 11 PM,3.2
Perfect Dine Restaurant,22 reviews,"Chinese, North Indian, Continental",₹500,11 AM to 11 PM,3.7
Pizza Cottage,21 reviews,"Pizza, Fast Food",₹150,"12:30 PM to 3 PM, 7:30 PM to 11:30 PM",3.4
Venkteshwara Boli Stall,22 reviews,"Fast Food, Desserts",₹500,"11:30 AM to 4 PM, 6:30 PM to 11 PM",2.6
Twin Towers,30 reviews,"Malaysian, Chinese, North Indian",₹300,12 Noon to 9 PM,3.3
Kalpana Andhra Mess,25 reviews,Andhra,₹200,8 AM to 10:30 PM,2.6
Akbar Mess,19 reviews,"Biryani, Fast Food",₹200,07:30 AM to 11 PM,3.4
Hot and Cold,24 reviews,"Street Food, Fast Food",₹400,06:30 AM to 11 PM,3.4
Just A Dream,15 reviews,Bakery,₹450,"12 Noon to 3 PM, 5 PM to 11 PM",3.6
The City Deli,16 reviews,"Italian, Continental",₹400,11 AM to 11 PM,3.3
Biryani Paradise,17 reviews,"Biryani, Andhra",₹700,11 AM to 11 PM,2.9
Chennai 24,14 reviews,"North Indian, Chinese, South Indian",₹300,"12:30 PM to 3 PM, 7 PM to 11:45 PM",2.8
Bachelor's Kitchen,19 reviews,"North Indian, South Indian",₹400,7 AM to 12 Midnight,2.6
Hotel Sennthur,22 reviews,"South Indian, Chinese, North Indian, Fast Food","₹1,500",11 AM to 11 PM,3.4
Rooftop Alfresco By The Poolside -  Taj Club House,19 reviews,"American, Italian","₹1,500",8 AM to 10:30 PM,3.4
Lobby Lounge - Hyatt Regency,8 reviews,"North Indian, Continental",₹400,11:30 AM to 12 Midnight,2.8
Shanghai Dhaba,18 reviews,"Chinese, North Indian",₹250,"7 AM to 10 AM, 11 AM to 3:30 PM, 6:30 PM to 10 PM (Mon-Sat), Sun Closed",2.7
Gourmet Burger Lounge,22 reviews,Fast Food,₹350,"11 AM to 4 PM, 6 PM to 11 PM",3.4
Sachin Ka Dhabba,20 reviews,"North Indian, Chinese",₹350,"10 AM to 12 Midnight (Mon, Tue, Wed, Fri, Sat, Sun), 10:6 AM to 12 Midnight (Thu)",3.4
Chocoman's,13 reviews,"Bakery, Ice Cream, Desserts, Fast Food",₹300,12 Noon to 10 PM,3.4
Shirdi Quick Bites,20 reviews,"North Indian, Street Food",₹700,"11 AM to 3:30 PM, 7 PM to 11 PM",3.5
Rajputra,19 reviews,"Fast Food, Mexican, North Indian, Chinese",₹450,11 AM to 11:30 PM,2.7
Al Sharjah,8 reviews,"Arabian, North Indian, Chinese, Seafood","₹1,500",8:30 AM to 9:30 PM,3.3
The Society Restaurant,20 reviews,"Chinese, North Indian, Continental, South Indian",₹500,4 PM to 9:30 PM,3.2
Chennai Rawther Biriyani,21 reviews,"Biryani, Chinese, North Indian",₹400,9 AM to 9 PM,3.6
Ambrocias,15 reviews,Biryani,₹200,11 AM to 9 PM,3.6
Venkateswara Andhra Mess,15 reviews,"South Indian, Fast Food",₹100,12 Noon to 10 PM,3.3
Lalitha Kameswary,19 reviews,"South Indian, Fast Food",₹400,11 AM to 11 PM,3.5
Data Udipi Hotel,21 reviews,"South Indian, North Indian",₹200,11 AM to 9 PM,3.4
King Kebab,5 reviews,"North Indian, Arabian, Chinese",₹450,10 AM to 10 PM,3.0
Sultan Restaurant,13 reviews,"North Indian, Chinese, Mughlai","₹1,500","12 Noon to 3:30 PM, 7 PM to 11 PM",3.5
Purple Room - Clarion Hotel,8 reviews,Finger Food,"₹2,000",12 Noon to 11 PM,3.4
Navaratna - Le Royal Meridien,15 reviews,North Indian,₹350,12 Noon to 11:30 PM,2.6
Hotel Sangam,19 reviews,"Biryani, North Indian, Chinese, Continental",₹500,11 AM to 11 PM,2.4
Harry's Wrap And Roll,13 reviews,"Tex-Mex, Mexican, Turkish, American, Fast Food",₹300,5 PM to 11 PM,3.4
Woodlands T.R.,21 reviews,"South Indian, North Indian",₹800,11 AM to 10:30 PM,2.6
Green Olive,25 reviews,"Italian, Continental, Cafe",₹200,10:30 AM to 10:30 PM,3.5
Bhojan Express,13 reviews,South Indian,₹500,11 AM to 11 PM,3.6
Naattarasan,21 reviews,"Chettinad, North Indian, Chinese, South Indian",₹500,11 AM to 12 Midnight,2.7
Robustaa,20 reviews,"Continental, Fast Food",₹350,"11:30 AM to 3:30 PM, 6:30 PM to 10:45 PM",2.7
Beach House Hotel,22 reviews,"North Indian, Chinese, South Indian",₹900,06:30 AM to 10:30 PM,2.5
Chillies,15 reviews,"North Indian, Mughlai, Chinese, South Indian",₹550,5:30 AM to 10:30 PM,3.1
BFC,19 reviews,"Fast Food, North Indian, Chinese",₹150,7:30 AM to 10 PM,2.8
Prima's,9 reviews,Bakery,₹200,11 AM to 11 PM,3.6
Mo Square,11 reviews,Fast Food,₹100,11 AM to 11 PM,3.6
The Cake Point,7 reviews,Bakery,₹400,5:30 PM to 10:30 PM,2.6
The Creams,14 reviews,"Fast Food, Ice Cream, Desserts",₹350,Mon-Sun (10 AM to 10 PM),2.3
Parathaholic,17 reviews,"North Indian, Street Food, Beverages",₹400,"11:30 AM to 3:30 PM, 7 PM to 10:30 PM",3.3
Hotel Hi Light,18 reviews,"North Indian, Seafood, Biryani, Mughlai, Chinese",₹200,"12 Noon to 3:30 PM, 6:30 PM to 10:30 PM (Mon),12 Noon to 3 PM, 7 PM to 10:30 PM (Tue-Sun)",3.5
Cookie Man,10 reviews,Bakery,₹250,"12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.3
Five Loaves,17 reviews,"Bakery, Desserts",₹500,11 AM to 11 PM,2.5
Aathankudi,12 reviews,"North Indian, Chinese, South Indian, Biryani",₹500,11 AM to 12 Midnight,2.5
Madurai Appu,25 reviews,"Chettinad, Chinese, North Indian",₹250,11 AM to 10 PM,3.5
Quality Fast Food,11 reviews,"Street Food, Chinese",₹650,07:30 AM to 11:30 PM,3.3
Orion,24 reviews,"South Indian, North Indian, Biryani",₹400,11 AM to 11 PM,3.5
Limon - OMR Food Street,16 reviews,Mughlai,₹250,12 Noon to 9:30 PM,2.1
Bobacha,16 reviews,Beverages,₹250,11 AM to 11 PM,3.5
Ajanabi - OMR Food Street,19 reviews,"Street Food, Mithai",₹400,10:30 AM to 11 PM,2.8
Minar Biriyani,18 reviews,"Biryani, North Indian, Chinese","₹1,600","12 Noon to 3 PM, 7 PM to 11 PM",2.5
Zero Degrees,17 reviews,"Finger Food, North Indian, South Indian",₹700,11 AM to 11 PM,2.7
Desi Hut,19 reviews,"North Indian, Chinese",₹300,9 AM to 9 PM,2.8
Sree Gupta Bhavan,13 reviews,"Street Food, Desserts",₹350,7 PM to 11 PM,3.3
Motel Highway Adhinath,21 reviews,"South Indian, North Indian",₹250,"8 AM to 5:30 PM (Mon-Sat),Closed (Sun)",3.7
Ajnabee Sweets,18 reviews,"Street Food, Desserts, North Indian, Mithai, Finger Food, Gujarati",₹350,11 AM to 11 PM,3.4
Bangs Fried Chicken,16 reviews,Fast Food,₹600,11 AM to 10:30 PM,3.7
Pizza Hunt,18 reviews,"Pizza, Fast Food",₹200,6 AM to 10 PM,3.3
Do-Shh-Ahh,5 reviews,"North Indian, South Indian",₹150,10 AM to 11 PM,3.2
Cake Park,14 reviews,"Bakery, Desserts",₹700,10 AM to 10 PM,3.2
Manvaar Restaurant,9 reviews,"Chinese, North Indian, Continental, Italian",₹700,11:30 AM to 11:30 PM,3.3
Al-Mabrook Restaurant Biriyani & Grill,16 reviews,"Biryani, North Indian",₹600,"6:30 PM to 11:45 PM (Mon-Fri), 12:30 PM to 3 PM, 7:30 PM to 11:45 PM (Sat-Sun)",3.5
Anjappar,13 reviews,"Chettinad, Chinese, North Indian, Seafood, South Indian",₹250,12 Noon to 11 PM,3.7
Bite & Chill,17 reviews,"Street Food, Fast Food, Juices","₹1,500",11 AM to 11 PM,2.9
Saltlick by Gallop - Radisson Blu,7 reviews,"Finger Food, Mexican",₹200,11 AM to 10 PM,2.7
Dosa 360,23 reviews,South Indian,₹400,"7 AM to 10 AM, 12:30 PM to 3 PM, 7 PM to 10:30 PM",3.3
Top City,26 reviews,"North Indian, Chinese, Biryani, Seafood",₹550,11 AM to 12 Midnight,2.8
Burning Krystals Cafe,11 reviews,"Cafe, Fast Food",₹600,7 AM to 10 PM,3.3
Buharis Elite,11 reviews,"North Indian, Chinese",₹650,10 AM to 11 PM,2.7
Karaikudil,26 reviews,"Chettinad, North Indian, Chinese",₹450,"12:30 PM to 2:30 PM, 6:30 PM to 9:30 PM",3.1
Combo Express,19 reviews,"North Indian, Chinese, Mughlai, Malaysian, Burmese, Thai",₹450,7 PM to 11 PM,3.4
China Xpress Restaurant,16 reviews,Chinese,₹400,11:30 AM to 10:30 PM,3.6
AFC,13 reviews,"American, Fast Food",₹150,7 AM to 11 PM,3.4
Venkteshwara Boli Stall,16 reviews,"Fast Food, Desserts","₹1,500",11 AM to 10:30 PM,3.6
Silk - Kohinoor Asiana Hotel,13 reviews,"Thai, North Indian, Mughlai",₹200,7:30 AM to 9 PM,2.6
Padmashri Foods,15 reviews,"Bakery, Desserts, Fast Food",₹500,7:30 AM to 11 PM,3.2
Chit Chat,12 reviews,"North Indian, Mughlai, Fast Food, Chinese",₹200,7 AM to 11 PM,2.9
Madurai Vilakuthoon Hanifa Jigarthanda,15 reviews,"Beverages, Street Food, Ice Cream",₹700,"1 PM to 4 PM, 7 PM to 11 PM",3.3
E.L.I's Kitchen,4 reviews,Kerala,₹250,11 AM to 11 PM,3.2
Eddies Popcorn,8 reviews,Fast Food,₹400,11 AM to 11 PM,3.0
Hotel Kurinchi,15 reviews,"Chettinad, South Indian",₹250,7 PM to 7 AM,3.1
City Square,18 reviews,"Arabian, Fast Food",₹300,9:30 AM to 10 PM,2.6
Val's Patisserie,17 reviews,"Italian, Pizza",₹500,10 AM to 11 PM,2.6
Beirut Restaurant,17 reviews,"North Indian, Chinese, Biryani","₹1,500",11 AM to 11 PM,3.3
Earthen Oven - My Fortune Hotel,14 reviews,North Indian,₹600,"8 AM to 10 AM, 1 PM to 2 PM, 8 PM to 10 PM",3.2
Al Buhari Kabab Centre,15 reviews,"Arabian, North Indian, Chinese","₹1,100",11 AM to 11 PM,3.4
AJI-TO,9 reviews,Japanese,₹400,11 AM to 11 PM,3.5
