name,review-count,cuisines,cost for 2,timings,rating
The Chariot,3 reviews,"South Indian, North Indian",₹250,10 AM to 11 PM,2.7
Sangam Sweets,6 reviews,"Desserts, Street Food, Mithai",₹200,11 AM to 11 PM,-
Sports Bar - Le Meridien,9 reviews,Finger Food,₹600,10:30 AM to 10:30 PM,3.0
Buzz A Meal,14 reviews,"North Indian, Fast Food","₹1,000",9 AM to 9 PM,3.5
Parjanya Chat Zone,15 reviews,"Street Food, Fast Food",₹500,"Closed (Mon),12 Noon to 11 PM (Tue-Sun)",2.9
Crumbz Crunches,10 reviews,"North Indian, Chinese",₹150,11 AM to 11 PM,3.3
Little Italy,10 reviews,Italian,₹200,"11 AM to 11 PM (Mon-Sat), 12 Noon to 11 PM (Sun)",2.6
Noon's,12 reviews,Biryani,₹100,6:30 AM to 7 PM,2.6
New Udupi Delicacy,4 reviews,"Chinese, Indian, North Indian, South Indian",₹350,7 AM to 9:30 PM,3.3
24 Carats - The Capitol,13 reviews,"Asian, Continental",₹250,5:30 PM to 11:30 PM,3.1
Pulla Reddy Sweets,19 reviews,Mithai,₹100,11:30 AM to 11:30 PM,3.2
Oven Fresh,11 reviews,"Pizza, Fast Food",₹350,7 AM to 11 PM,2.8
Pathankot,21 reviews,North Indian,₹250,10 AM to 10 PM,3.2
Al Amal Cafe,11 reviews,"Cafe, Fast Food",₹400,9 AM to 11 PM,3.4
Pav Junction,8 reviews,"Street Food, North Indian",₹700,11 AM to 11 PM,3.3
Angel Food House,17 reviews,Kerala,₹200,8 AM to 9:30 PM,2.9
Popular Bakery,9 reviews,Desserts,₹450,11 AM to 11 PM,3.3
The Courtyard - Hotel Evoma,14 reviews,"Chinese, Continental, North Indian",₹150,9:30 AM to 10 PM,3.2
TRUCKAFE,9 reviews,Street Food,₹500,8 AM to 11 PM,3.4
Empire Juice Shop,12 reviews,"Juices, Desserts",₹550,11 AM to 1 AM,2.7
Hotel Manarama,5 reviews,North Indian,₹500,9 AM to 10 PM,2.9
Vishwa Brahmin's Cafe,15 reviews,South Indian,"₹1,600",10 AM to 10:30 PM,3.2
Grubpot,9 reviews,Continental,₹800,7 AM to 10 PM,3.3
Anda Ka Funda,13 reviews,"North Indian, Fast Food",₹650,"5 PM to 11 PM (Tue-Sun), Mon Closed",2.9
Uphara Kendra,9 reviews,South Indian,₹250,11 AM to 11 PM,3.2
The Paramount,12 reviews,North Indian,₹150,12 Noon to 10 PM,3.1
Amdo's Corner Tibetan Foods,13 reviews,Tibetan,₹400,11 AM to 11 PM,3.1
Santo's,13 reviews,"North Indian, South Indian","₹1,500",11 AM to 10 PM,3.3
Greens Garden,8 reviews,"North Indian, Chinese",₹500,7 AM to 10 PM,3.0
Vinaya Cafe,7 reviews,"South Indian, Street Food, Juices",₹150,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",-
Falafel Factory,18 reviews,"Lebanese, Middle Eastern",₹400,9 AM to 11 PM,3.5
Vijayalakshmi Veg,8 reviews,"South Indian, Chinese","₹1,000",10 AM to 10 PM,3.3
Crazy Chef,13 reviews,"North Indian, Chinese",₹200,11 AM to 11 PM,3.2
Akshaya Multi Cuisine Restaurant,9 reviews,"North Indian, South Indian, Chinese",₹600,11 AM to 11:30 PM,3.2
Shree Sagar,7 reviews,"North Indian, South Indian, Chinese",₹200,11 AM to 11 PM,3.4
South Parade - Olde Bangalore,6 reviews,"Chinese, Asian, Continental, North Indian",₹500,"11 AM to 3:30 PM, 6:30 PM to 11 PM",3.2
Hunan King's,16 reviews,"Chinese, Thai",₹800,7 AM to 8 PM,2.8
Last Seen Cafe,8 reviews,Cafe,₹400,12 Noon to 11 PM,-
Only Parathas,9 reviews,North Indian,₹200,"8 AM to 4:30 PM, 7 PM to 11 PM (Tue-Sun), Mon Closed",3.0
Cake of the Day,9 reviews,Bakery,₹600,"12 Noon to 3 PM, 6:30 PM to 11 PM",3.5
Abhiruchi Restaurant,11 reviews,"Andhra, North Indian",₹300,10 AM to 10 PM,-
Mosaic,4 reviews,"North Indian, South Indian, Chinese, Middle Eastern",₹600,"12 Noon to 3:30 PM, 7 PM to 11 PM",2.8
Kabab Ghar,9 reviews,North Indian,₹300,"9:30 AM to 3 PM, 5 PM to 10 PM (Mon, Wed-Sun), 5 PM to 10 PM (Tue)",-
The Pastry Inn,9 reviews,"Desserts, Bakery",₹200,7 AM to 10:30 PM,2.9
Excellent Roti Home,14 reviews,North Indian,₹500,8 AM to 10 PM,3.3
Southern Spicy,4 reviews,"Chinese, North Indian, South Indian, Thai",₹500,"11 AM to 11 PM (Mon-Thu), 11:30 AM to 12 Midnight (Fri), 11 AM to 12 Midnight (Sat), 11:30 AM to 11 PM (Sun)",3.2
Shree Venkateshwara North Karnataka Hotel,12 reviews,South Indian,₹400,"11:30 AM to 3:30 PM, 7 PM to 11 PM",3.2
Loca Moca,12 reviews,Continental,₹450,8 AM to 9 PM,3.1
Just Juice,13 reviews,"Juices, Fast Food",₹200,"12 Noon to 4 PM, 7 PM to 11 PM",3.2
Zeee's,1 Review,"Fast Food, Indian, Chinese",₹500,11 AM to 11 PM,3.3
Flavorsome Bakes,14 reviews,"Bakery, Desserts","₹1,400",8 AM to 11 PM,3.1
Swiss Bakery Cafe,13 reviews,"Cafe, Bakery",₹250,8 AM to 11 PM,2.9
Donne Biryani Mane,10 reviews,Biryani,₹100,12 Noon to 10 PM,3.3
Ootada Mane,14 reviews,"South Indian, North Indian, Chinese",₹300,11 AM to 11:30 PM,3.5
Khub Khurmi,1 Review,"North Indian, Chinese","₹1,500",7 AM to 11 PM,3.4
A to Z Family Restaurant,9 reviews,"North Indian, Chinese",₹300,9 AM to 11 PM,3.4
MDP Coffee House,20 reviews,South Indian,₹250,11 AM to 11:30 PM,3.2
Naidu Biriyani Hut,17 reviews,"North Indian, Chinese",₹200,7 AM to 11 PM,3.4
TRP - That Roll Place,10 reviews,Fast Food,₹100,11:30 AM to 10:30 PM,3.2
Chicken County,15 reviews,"North Indian, Chinese",₹150,"12 Noon to 4 PM, 7 PM to 11 PM",3.2
Sanky's Burger House,8 reviews,"Burger, Fast Food",₹400,"4 PM to 11 PM (Mon-Fri), 4 PM to 12 Midnight (Sat-Sun)",3.1
New Tandoori Point,11 reviews,"North Indian, Chinese",₹300,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",2.7
Falafel Factory,4 reviews,"Lebanese, Middle Eastern",₹200,"12 Noon to 4 PM, 7 PM to 11 PM",2.7
Keik,11 reviews,Desserts,₹200,"11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 12:30 AM (Fri-Sat)",3.0
De Twists,13 reviews,"Continental, Chinese, North Indian","₹1,500",11 AM to 11 PM,-
English Channel,6 reviews,Finger Food,₹250,7:30 AM to 10:30 PM,3.3
Crispy,11 reviews,Fast Food,₹400,11 AM to 11 PM,3.3
Thindi Utsava,5 reviews,South Indian,₹300,11 AM to 11 PM,-
Greens Veg,13 reviews,South Indian,₹100,"7:30 AM to 10 AM, 12:30 PM to 3:30 PM, 7 PM to 10 PM",3.1
Slounge - Lemon Tree Premier,14 reviews,Finger Food,₹500,"11 AM to 3 PM, 7 PM to 11 PM",2.8
Shahi Ambur Biryani Centre,15 reviews,"North Indian, Chinese",₹150,6:30 AM to 11 PM,3.2
Krishna Sagar,12 reviews,South Indian,₹700,10:30 AM to 11 PM,3.2
Juice Junction Food Court,15 reviews,"North Indian, Chinese, Fast Food, Juices",₹300,10 AM to 10:30 PM,2.8
Shree Renuka Tifanies,10 reviews,South Indian,₹200,11 AM to 9:30 PM,3.3
The Lunch Box,14 reviews,South Indian,₹450,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.4
Kamat Restaurant,11 reviews,"South Indian, North Indian, Chinese",₹300,7 AM to 9:30 PM,3.2
Sagar Chats,9 reviews,"Desserts, Street Food, Fast Food",₹400,"12:30 PM to 10:30 PM (Mon-Fri), 12:30 PM to 9 PM (Sat), Sun Closed",3.3
Hari Burger Corner,8 reviews,Fast Food,₹200,10 AM to 10:30 PM,3.3
Hot Burg,10 reviews,"Fast Food, Juices",₹600,11 AM to 11 PM,3.2
The Hub - Ibis Hotel,5 reviews,"Finger Food, Fast Food",₹400,7 AM to 10 PM,3.2
Melting Melodies,14 reviews,"Bakery, Desserts",₹500,11:30 AM to 8 PM,2.9
Crunchees Cafeteria,10 reviews,Fast Food,₹250,11 AM to 11 PM,3.4
Hotel Kadamba Veg,3 reviews,"South Indian, Street Food, Chinese, North Indian",₹300,"7 AM to 10 AM, 12 Noon to 3 PM, 7 PM to 11 PM",3.3
Ice Cream Buggy,16 reviews,Ice Cream,₹50,6:30 AM to 10 PM,2.8
Arabicana Restaurant,16 reviews,"Arabian, Chinese",₹200,7 AM to 10 PM,2.6
Kolkata Famous Kathi Rolls,8 reviews,Chinese,₹900,10 AM to 10 PM,2.8
Inchara Family Restaurant,20 reviews,"North Indian, Chinese",₹250,9 AM to 11 PM,2.7
Food Magic Restaurant,14 reviews,"South Indian, Kerala",₹500,11 AM to 11 PM,2.6
Vaibhava Sagar,11 reviews,"South Indian, Chinese, North Indian",₹600,"12 Noon to 4 PM (Mon), 12 Noon to 4 PM, 7 PM to 10 PM (Tue-Sun)",2.8
Dakshin,9 reviews,South Indian,₹300,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.4
Cake Mile- The Pastry Stop,1 Review,Desserts,₹650,11 AM to 11 PM,3.4
Cakeport,5 reviews,Bakery,₹150,10 AM to 10 PM,2.8
Bake 4 Me,14 reviews,"Bakery, Fast Food","₹1,000",12 Noon to 11 PM,3.3
Naidu Military Hotel,1 Review,"South Indian, Chinese, Biryani",₹700,"06:30 AM to 12:30 PM, 4 PM to 9 PM",3.2
Sahi Darbar,11 reviews,Street Food,₹150,12 Noon to 11 PM,2.9
Kabab Nation Corner,16 reviews,"Chinese, Arabian, Fast Food",₹200,"7 AM to 10:30 PM (Mon-Sat), Sun Closed",3.2
Kholi Mane,9 reviews,"North Indian, South Indian",₹500,"11 AM to 4 PM, 7 PM to 11 PM",3.1
Brahmins Food Corner,11 reviews,"North Indian, South Indian",₹200,11:30 AM to 10:30 PM,3.3
The Fiery Kitchen,9 reviews,"Chinese, North Indian",₹200,11:30 AM to 5 PM,3.3
Gowdara Mudde Mane,18 reviews,South Indian,₹300,"11:30 AM to 3:30 PM, 7 PM to 11 PM",3.4
Rustic Bar EN Kitchen,4 reviews,"North Indian, Chinese","₹2,000","11 AM to 4 PM, 7 PM to 11 PM",3.2
Uday Sweets,7 reviews,Mithai,₹700,7:30 AM to 10 PM,3.3
Persian Cats Cafe,10 reviews,"Cafe, Fast Food",₹300,11:30 AM to 11:30 PM,2.6
Biriyani House,9 reviews,"Biryani, Andhra, North Indian",₹800,11 AM to 11 PM,2.7
The Bong,15 reviews,"Bengali, North Indian",₹250,9 AM to 11 PM,3.4
Amulya Veg Restaurant,6 reviews,"North Indian, South Indian, Chinese",₹500,"12 Noon to 4 PM, 7 PM to 11 PM",3.3
Cake Yard,14 reviews,Desserts,₹400,11 AM to 11 PM,2.9
High Lounge Grill 'N' Chill - The Berry's,13 reviews,"North Indian, Continental",₹300,11 AM to 10:30 PM,3.3
Uttarkhand,14 reviews,"Chinese, North Indian, Continental",₹450,8 AM to 11 PM,2.7
Juice Junction,7 reviews,"Juices, Fast Food",₹450,"12 Noon to 11 PM (Mon-Fri), 12 Noon to 1 AM (Sat-Sun)",3.1
Uttsav Donne Biryani Mane,12 reviews,Biryani,"₹1,000","5 PM to 11:30 PM (Mon-Thu, Sun), 5 PM to 1 AM (Fri-Sat)",3.3
Firangi Rasoi,4 reviews,"Italian, North Indian",₹450,9 AM to 11 PM,3.1
Da City Cafe,7 reviews,"South Indian, Cafe, Fast Food, Juices",₹150,9 AM to 10:30 PM,3.1
Pani Kum Chai,7 reviews,Fast Food,"₹1,500","12 Noon to 3 PM, 7 PM to 10:45 PM",2.7
Roll N Rock,11 reviews,"Chinese, North Indian",₹200,6:30 AM to 11 PM,3.3
Unlock - The Restobar - Keys Hotel,12 reviews,Finger Food,₹600,10 AM to 11 PM,3.1
Vijay Vihar,17 reviews,"South Indian, North Indian",₹300,11 AM to 12 Midnight,3.2
Punjabi Virsa Restaurant,1 Review,"North Indian, Chinese",₹150,"12 Noon to 4 PM, 7 PM to 9 PM",2.6
Ambarsaria,7 reviews,North Indian,₹350,8:30 AM to 10 PM,3.3
Eat 'n' Meet,11 reviews,South Indian,₹500,12 Noon to 10:30 PM,3.4
Baba Da Dhaba,2 reviews,North Indian,₹350,11 AM to 11 PM,2.8
New Peacock Restaurant,4 reviews,"North Indian, Chinese",₹250,10 AM to 8 PM,3.2
Wicked Chef,4 reviews,Continental,₹250,"11:30 AM to 11:30 PM (Mon, Tue, Wed, Thu, Sun), 11:30 AM to 1 AM (Fri-Sat)",3.3
Sri Vahini Paradise,5 reviews,"Andhra, Chinese, Indian, South Indian",₹300,11 AM to 11 PM,2.8
Chung Wah Express,9 reviews,Chinese,₹400,9:30 AM to 9:30 PM,2.6
Flame Pub & Restaurant - Brigade Garden,13 reviews,"North Indian, South Indian, Continental, Chinese",₹400,7 AM to 11 PM,2.8
Arabian Mehek,7 reviews,"North Indian, Arabian, Chinese",₹300,12 Noon to 10:30 PM,3.1
Mummy Dhaba,14 reviews,North Indian,₹700,7:30 AM to 10:30 PM,3.3
Bengal Biriyani,9 reviews,Biryani,₹800,7:30 AM to 10 PM,2.9
Aviator - Goldfinch Retreat,15 reviews,Finger Food,₹50,"12 Noon to 4 PM, 7 PM to 11 PM",2.9
Gokulam Mess,10 reviews,South Indian,₹500,11 AM to 11 PM,3.2
DilliBite,13 reviews,North Indian,₹500,10 AM to 10 PM,2.9
Srinidhi Sagar,6 reviews,"South Indian, Chinese, North Indian",₹200,11:30 AM to 10:30 PM,2.7
Ruchis Point,13 reviews,Fast Food,₹300,9 AM to 10 PM,3.3
Health Lovers,17 reviews,Healthy Food,₹300,9 AM to 11 PM,2.9
Pastaroma,8 reviews,Italian,"₹1,700",11 AM to 10 PM,2.9
Kataria's Home Food,13 reviews,North Indian,₹200,11:30 AM to 11 PM,3.2
Annapoorna Refreshments and Sweets,17 reviews,"South Indian, North Indian, Chinese, Street Food",₹250,9:30 AM to 11 PM,3.4
Calcutta Cabin,10 reviews,"Bengali, North Indian, Chinese",₹100,"9 AM to 3 PM, 6 PM to 11 PM",2.9
Flavours 24,13 reviews,Desserts,₹100,8:30 AM to 9:30 PM,3.2
Green Onion,10 reviews,Chinese,₹500,"11:30 AM to 3:30 PM, 6:30 PM to 10 PM",3.3
Bhimas Garden Restaurant,12 reviews,"North Indian, Chinese, South Indian",₹250,7 AM to 10:30 PM,2.8
Neffy's - Cakes & More,14 reviews,Bakery,₹400,"12 Noon to 3:30 PM, 7 PM to 10 PM (Tue-Sat), 10 AM to 10 PM (Sun), Mon Closed",3.3
US Pizza,10 reviews,"Pizza, Fast Food",₹300,11 AM to 10:45 PM,2.9
Mustard Restaurant - Tiffanys,18 reviews,"North Indian, Chinese, Continental",₹400,6:30 AM to 8 PM,3.3
Sri Devi Baker's,13 reviews,"Bakery, Cafe",₹300,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.3
The Sugar Therapy,13 reviews,"Desserts, Bakery",₹250,11 AM to 9 PM,2.8
Wetzel's Pretzels,11 reviews,Fast Food,₹100,"11:30 AM to 4 PM, 6:30 PM to 11:30 PM",2.9
Laxmi Fast Food Restaurant,8 reviews,"South Indian, Fast Food",₹350,"11 AM to 3:30 PM, 7 PM to 11 PM",3.4
Big Daddy's Rolls & More,5 reviews,Fast Food,₹250,10 AM to 11 PM,2.8
Huliyappa's Donne Biryani,10 reviews,Biryani,₹150,9 AM to 6 PM,3.5
W XYZ - Aloft Hotel,8 reviews,Finger Food,₹250,"Closed (Mon-Fri),8 AM to 8 PM (Sat-Sun)",3.2
Mad Moose,10 reviews,Ice Cream,₹600,11 AM to 11 PM,3.4
Uday Sweets,10 reviews,"Street Food, Desserts",₹300,"12 Noon to 12 Midnight (Tue-Thu), 12 Noon to 2 AM (Fri-Sun), Mon Closed",3.2
Om Shiva Shakti Chats Centre,11 reviews,Street Food,₹200,11 AM to 11 PM,2.8
Hot Coffee,10 reviews,South Indian,₹800,"6:30 AM to 12 Noon, 4 PM to 9 PM",3.1
Hotel Green Tara,12 reviews,Asian,"₹2,000","11:30 AM to 4 PM, 7 PM to 11 PM",3.3
Shilpa Veg,12 reviews,"South Indian, Street Food, Beverages, Desserts",₹300,12 Noon to 10 PM,3.3
Nandini Deluxe,9 reviews,"North Indian, Chinese",₹300,8 AM to 10 PM,2.8
Veg By Nature,6 reviews,North Indian,₹500,12 Noon to 10:30 PM,3.3
Fuel Up Food Truck,10 reviews,"Mexican, North Indian, Spanish, American, Italian, Continental","₹1,200",11 AM to 11 PM,2.8
Fishland 15,14 reviews,Seafood,₹70,7 AM to 11 PM,3.3
New Daana Paani,6 reviews,"North Indian, Chinese",₹600,7 AM to 11 PM,3.1
L J Iyengar Bakery,7 reviews,Bakery,₹400,10 AM to 10 PM,3.3
Orchard Fresh,11 reviews,"Ice Cream, Desserts",₹150,11 AM to 11 PM,3.3
MilkyWay Ice Creams,7 reviews,Ice Cream,₹300,"12 Noon to 10 PM (Tue-Sun), Mon Closed",3.3
Juice Berg,13 reviews,"Beverages, Fast Food",₹150,11 AM to 10 PM,3.2
Sri Vasavi Restaurant,4 reviews,"Chinese, Biryani",₹200,11 AM to 11 PM,3.4
Earth Plate Express,5 reviews,"Italian, Continental",₹600,7:30 PM to 11:30 PM,3.0
Hotel Anamika,9 reviews,Bengali,₹800,11 AM to 10:30 PM,3.1
Fresh N Juicy,10 reviews,"Beverages, Fast Food",₹150,11 AM to 11 PM,3.2
Somilan Steak House,12 reviews,Steakhouse,₹400,10:30 AM to 10:30 PM,3.2
Obsidian Sports and Music Bar - Mövenpick Hotel &...,2 reviews,Continental,₹300,11 AM to 11 PM,3.2
Pepper Hut,6 reviews,"Chinese, Kerala",₹150,"9 AM to 10:30 PM (Mon-Sat), Sun Closed",3.3
Dine @ 9 Paratha Corner,5 reviews,"North Indian, Chinese",₹350,9:30 AM to 9:30 PM,3.2
Chinese Kitchen,4 reviews,Chinese,₹250,7 AM to 10:30 PM,2.8
87 - Premier Inn,10 reviews,"North Indian, South Indian, Asian, Continental",₹400,"11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.4
Casio Juice Centre,11 reviews,Juices,₹150,12 Noon to 11 PM,2.5
Chef Land,14 reviews,"Arabian, North Indian, Chinese",₹550,11 AM to 11 PM,3.2
Spicy Hub,10 reviews,North Indian,₹300,"12 Noon to 3 PM (Mon-Sat),Closed (Sun)",3.3
Taste Of Allahabad,8 reviews,North Indian,₹200,"12 Noon to 4 PM, 7 PM to 11 PM",3.1
Foodie,8 reviews,"Chinese, North Indian",₹300,"12 Noon to 3 PM, 7 PM to 11 PM",3.4
New Arya Bhavan,7 reviews,Street Food,₹350,"11:30 AM to 10 PM (Mon-Fri), 11:30 AM to 9 PM (Sat), Sun Closed",3.3
Chocolate Junction,11 reviews,Desserts,₹900,"12 Midnight to 4 AM (Mon),Closed (Tue-Thu),9 PM to 12 Midnight (Fri, Sun), 12 Midnight to 4 AM, 9 PM to 12 Midnight (Sat)",3.2
Nikki's,13 reviews,"Chinese, North Indian",₹400,06:30 AM to 10:30 PM,3.4
30 Grand,4 reviews,"North Indian, Continental, Mughlai",₹150,7:30 AM to 11 PM,3.3
Sri Krishna Sweets,12 reviews,"Desserts, Mithai",₹500,7 AM to 10 PM,2.8
Bengalooru Tiffany's,13 reviews,"South Indian, North Indian, Chinese, Street Food",₹350,9 AM to 11 PM,2.7
MK Dabbawala,9 reviews,North Indian,₹250,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 12:30 AM (Fri-Sat)",3.1
South Ruchi's,10 reviews,South Indian,₹900,11:30 AM to 11 PM (Mon-Sun),3.3
Sri Krishna Bhavan Sweets,11 reviews,"South Indian, Street Food, Desserts",₹100,7 AM to 10 PM,3.1
Guru Nanak Da Dhaba,10 reviews,North Indian,₹450,11:30 AM to 10:30 PM,3.2
Amaravathi Bar & Restaurant,8 reviews,"North Indian, Chinese",₹350,10 AM to 10:30 PM,3.2
Ganga Sagar,7 reviews,Street Food,₹500,7 AM to 6 PM,3.2
New Biriyani Darbar,10 reviews,"Biryani, South Indian, North Indian",₹350,"11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM (Mon-Sat), 11 AM to 11 PM (Sun)",2.8
Sri Venkateshwara Sweetmeat Stall,9 reviews,"Street Food, Mithai",₹300,6:30 AM to 9:30 PM,2.6
Indian Paratha Factory,6 reviews,North Indian,₹200,"11:30 AM to 3:30 PM, 6 PM to 11 PM",2.9
Chaat Bazaar,8 reviews,Street Food,₹150,"12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 11:30 PM (Fri-Sat)",2.9
The New Tastebuds,13 reviews,"North Indian, Chinese, Bengali",₹450,8 AM to 10 PM,3.3
Breezes - Hotel Pigeon International,12 reviews,"North Indian, Continental",₹500,6 AM to 11 PM,3.3
Theka Desi Khana,13 reviews,"North Indian, Chinese",₹550,8 AM to 10:30 PM,3.3
Halwaii,11 reviews,"Street Food, Fast Food",₹100,6:30 AM to 10:30 PM,3.3
Chilly's,10 reviews,"North Indian, Chettinad",₹300,8 AM to 11 PM,3.2
Sri Bhagya Sagar,13 reviews,"North Indian, South Indian, Street Food",₹200,"10:30 AM to 3:30 PM, 6:30 PM to 10:30 PM (Tue-Sat), 8:30 AM to 3:30 PM, 6:30 PM to 10:30 PM (Sun), Mon Closed",3.3
Cubbonpete Donne Biryani,8 reviews,"South Indian, Biryani",₹100,"7 AM to 10:30 AM, 12:30 PM to 3:30 PM, 7 PM to 11 PM",3.1
Paradise Pool Side Restaurant,12 reviews,"North Indian, Chinese",₹500,"9 AM to 11 PM (Tue-Sun), Mon Closed",2.7
SLV Refreshments,11 reviews,South Indian,₹200,"12:30 PM to 4 PM, 5:30 PM to 10:30 PM",2.9
Biryani Paradise,10 reviews,"Biryani, Andhra",₹300,7 AM to 10 PM,2.8
Tanang Naga Restaurant,15 reviews,"Naga, Chinese",₹250,"12 Noon to 4:30 PM, 7 PM to 11 PM",2.8
Dweepa,13 reviews,"Mangalorean, North Indian, Chinese",₹350,6 AM to 10:30 PM,3.2
Tandoor Fusion,8 reviews,"North Indian, Chinese",₹100,"9 AM to 3:30 PM, 6 PM to 10 PM",2.7
Cafe Kwality,9 reviews,"Fast Food, Ice Cream",₹300,9 AM to 10 PM,-
Homemade Delite,9 reviews,"Bakery, Desserts",₹200,4 PM to 9:30 PM,2.9
Poha Junction,16 reviews,Street Food,₹450,10 AM to 11 PM,3.2
Mabra Family Restaurant,8 reviews,"North Indian, Chinese","₹1,500",10 AM to 8 PM,3.1
Burnout Cafe,5 reviews,"American, Cafe, Chinese, Continental",₹300,"11 AM to 4 PM, 7 PM to 9 PM",2.8
Thrupthi,9 reviews,"North Indian, Chinese",₹150,6 PM to 4 AM,3.2
South Veg Upahar,16 reviews,South Indian,₹450,7 AM to 10:30 PM,3.3
Namana Restaurant,12 reviews,"North Indian, Chinese, Mangalorean","₹1,000",12 Noon to 10 PM,3.2
Delicious Momos,13 reviews,Street Food,₹300,9 AM to 10 PM,2.8
Ande Ka Funda,11 reviews,"North Indian, Fast Food",₹450,11 AM to 11 PM,3.2
Flavours Inn,9 reviews,"Chinese, North Indian, South Indian",₹250,9:30 AM to 9:30 PM,3.1
Smokin Bites,3 reviews,"North Indian, Chinese",₹600,11 AM to 11:30 PM,3.0
Sri Udupi Park,11 reviews,"South Indian, Chinese, North Indian",₹650,11 AM to 11 PM,2.9
Sri Ganesh Darshan,11 reviews,"South Indian, North Indian",₹550,7 AM to 9 PM,2.9
Taste Buds,11 reviews,North Indian,₹400,12 Noon to 11 PM,3.4
Luna Sweets,12 reviews,"Desserts, Mithai",₹500,10 AM to 9 PM,2.8
Hot Chick,8 reviews,"Chinese, Fast Food",₹200,7 AM to 10:30 PM,3.2
Mondelice,11 reviews,"Bakery, Desserts, Pizza",₹300,7 AM to 10:30 PM,2.9
Amaravati Authentic Andhra Restaurant,17 reviews,"Andhra, Biryani",₹300,"11 AM to 11:30 PM (Mon-Fri), 9 AM to 11:30 PM (Sat-Sun)",3.2
Aqua Grill,11 reviews,"Continental, Seafood",₹200,"11:30 AM to 3 PM, 5 PM to 10 PM (Tue-Sun), Mon Closed",2.7
Ambur Biriyani Center,13 reviews,"Biryani, North Indian",₹250,12 Noon to 11 PM,2.9
Flavours 24,9 reviews,"Ice Cream, Desserts",₹200,7 AM to 10 PM,3.3
Falafel Factory,4 reviews,"Lebanese, Middle Eastern","₹2,000","11 AM to 1 PM, 2 PM to 11 PM",2.6
Vaishnavi Palace,7 reviews,"North Indian, South Indian, Chinese","₹1,000",11 AM to 11 PM,3.1
Theeram Kerala Mess,10 reviews,Kerala,₹550,8 AM to 10 PM,2.9
Bread & Circus,3 reviews,"Italian, Fast Food",₹300,9 AM to 9 PM,3.3
Chandu Dhaba,14 reviews,"Street Food, Chinese, Fast Food",₹400,11 AM to 11 PM,2.8
Kuttanad Restaurant,6 reviews,"North Indian, South Indian, Chinese",₹200,"11:30 AM to 4 PM, 6:30 PM to 10:30 PM",3.2
MRS Paradise,12 reviews,"South Indian, North Indian, Chinese",₹200,10 AM to 10:30 PM,-
Hind Ka Chulah,5 reviews,North Indian,₹300,7 AM to 11 PM,3.1
Mealer,5 reviews,North Indian,₹200,"11 AM to 8:30 PM (Mon-Fri), Sat & Sun Closed",3.3
Spicy House,14 reviews,"North Indian, Chinese, South Indian, Biryani",₹300,11 AM to 9 PM,3.3
Tawa,10 reviews,North Indian,₹300,3 PM to 11 PM,3.3
Urban Craft,13 reviews,Italian,₹200,"8 PM to 1 AM (Fri), 8:30 AM to 11 AM, 8 PM to 1 AM (Sat-Sun), Mon, Tue, Wed & Thu Closed",2.9
Biryani Knights,10 reviews,Biryani,₹400,"8:30 AM to 3:30 PM, 7 PM to 10:30 PM",3.1
Upahar Sagar,19 reviews,"South Indian, Chinese, North Indian",₹200,11 AM to 11 PM,-
Malabar Cafe,7 reviews,"Kerala, North Indian",₹250,11 AM to 11 PM (Mon-Sun),3.3
Chaithanya Veg,11 reviews,"South Indian, North Indian, Chinese",₹600,9 AM to 3:30 PM,2.9
The Lobby Lounge - Shangri-La Hotel,9 reviews,Cafe,₹200,12 Noon to 11 PM,3.0
Strona - The Poolside Bar,5 reviews,Finger Food,"₹1,000",4 PM to 10 PM,3.1
Chinese Street,12 reviews,Chinese,₹600,11 AM to 11:30 PM,3.3
New Krishna Sagar,7 reviews,"North Indian, Chinese, South Indian",₹250,11 AM to 11 PM,3.0
New Biryani Mane,12 reviews,Biryani,₹200,1:30 PM to 11 PM,3.1
Tango,12 reviews,Fast Food,₹300,10:30 AM to 10:30 PM,3.2
DropKaffe,14 reviews,Cafe,₹400,"12 Noon to 11 PM (Tue-Sun), Mon Closed",2.9
Hotel Aradhana,11 reviews,North Indian,₹200,7 AM to 12 Midnight,3.2
Sri Devi Cafe,7 reviews,"South Indian, Chinese",₹150,"11 AM to 4 PM, 6:30 PM to 11 PM",3.0
Food N More,12 reviews,"South Indian, North Indian",₹100,9:30 AM to 11 PM,3.0
Stonelicious,12 reviews,Ice Cream,₹150,11 AM to 11 PM,3.4
Sai Ram Dosa Camp,16 reviews,South Indian,₹400,"11:30 AM to 4 PM, 6:30 PM to 12 Midnight",3.2
